File,Map,Number of Agents,Cost,time,init_msgs,CT_Node_msgs,Goal Msgs,total_msgs,expanded_nodes,roundRobinIteration
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,3,26,0.232414007,9,0,3,12,0,4
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.358007669,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.358011723,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.358042002,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.360007524,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.360037088,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.36100173,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.361033916,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.361035347,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.378022671,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,4,57,0.385966539,16,0,4,20,0,5
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.563527822,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.569442272,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.571469307,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.572468519,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.573427677,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.574427366,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.575416327,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.579450846,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.58643055,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,5,87,0.601392269,25,0,5,30,0,6
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.08210659,36,7,6,49,3,13
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.083098888,36,7,6,49,3,13
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.093075037,36,7,6,49,3,13
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.093076706,36,7,6,49,3,13
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.096067429,36,7,6,49,3,13
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.098062515,36,7,6,49,3,13
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.100057125,36,7,6,49,3,13
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.100096226,36,7,6,49,3,13
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.105005026,36,7,6,49,3,13
Tests_files/random-32-32-10.map-10.scen,Maps_files/random-32-32-10.map,6,98,1.125949383,36,7,6,49,3,13
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.325150728,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.329085112,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.330116987,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.333106279,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.333109379,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.344076633,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.355050325,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.357008457,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.366014242,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,1,43,0.397902966,1,0,1,2,0,2
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.396942139,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.399965048,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.401923418,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.401926517,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.414890528,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.417848587,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.41788125,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.420874596,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.421870947,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,2,53,0.424828529,4,0,2,6,0,3
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.457739592,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.464756727,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.468744993,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.476690531,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.477721453,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.492680311,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.495682001,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.496671915,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.513624191,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,3,61,0.527591467,9,0,3,12,0,4
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.535607338,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.537601233,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.541550636,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.544507504,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.5465343,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.548533201,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.550577641,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.564489126,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.564489841,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,4,70,0.566482067,16,0,4,20,0,5
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-32-32-20.map-1.scen,Maps_files/random-32-32-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.155909538,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.156905651,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.160893679,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.161854744,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.163849592,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.164882183,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.172827482,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.183835268,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.184794903,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,1,35,1.200786591,1,0,1,2,0,2
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.38860774,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.400616407,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.416535139,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.421481371,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.426507473,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.432452679,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.43751502,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.438436985,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.488338709,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,2,103,2.502304792,4,0,2,6,0,3
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.417819738,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.42185092,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.426831961,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.440794706,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.443751574,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.451770067,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.471710205,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.477697372,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.498642206,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,3,130,3.623308182,9,0,3,12,0,4
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,5.893234253,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,5.956029177,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,5.977013826,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,5.986983061,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,5.992932081,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,6.01793623,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,6.069728851,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,6.071756124,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,6.107660532,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,4,207,6.11460638,16,0,4,20,0,5
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,5,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/random-64-64-20.map-1.scen,Maps_files/random-64-64-20.map,6,inf,inf,0,0,0,0,0,0
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.662231922,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.665245771,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.666217804,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.669179916,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.670176983,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.671205282,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.672232628,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.673168182,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.674218655,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,1,43,0.677195787,1,0,1,2,0,2
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.906528711,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.906615019,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.90754056,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.912569284,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.914505243,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.914520264,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.914549589,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.915532827,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.916562319,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,2,74,0.92352891,4,0,2,6,0,3
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.956405163,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.958449841,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.959424496,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.960398912,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.96737504,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.96744895,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.968401909,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.974363327,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.978375435,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,3,82,0.980364323,9,0,3,12,0,4
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.412220478,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.413226366,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.413236141,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.416171312,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.418237925,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.419169903,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.419198513,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.420201063,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.423192501,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,4,85,1.426146269,16,3,4,23,2,8
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.458095074,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.462039948,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.462057352,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.46807003,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.470021486,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.472059965,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.472062588,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.474102259,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.47804141,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,5,87,1.47901392,25,3,5,33,2,9
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.61065793,36,3,6,45,2,10
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.61468029,36,3,6,45,2,10
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.61863327,36,3,6,45,2,10
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.619632006,36,3,6,45,2,10
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.621665955,36,3,6,45,2,10
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.624647856,36,3,6,45,2,10
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.628605604,36,3,6,45,2,10
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.628609657,36,3,6,45,2,10
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.642608166,36,3,6,45,2,10
Tests_files/room-32-32-4.map-1.scen,Maps_files/room-32-32-4.map,6,116,1.647557259,36,3,6,45,2,10
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.835727215,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.835743189,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.836724043,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.837779284,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.840720177,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.845736742,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.847692728,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.847733021,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.849735737,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.856737852,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.857696533,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.857698202,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.865636349,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.865684032,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.865696192,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.867666721,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.867726088,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.873661518,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.877619743,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,1,36,0.878621817,1,0,1,2,0,2
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,2,108,1.961722374,4,0,2,6,0,3
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,2,108,1.961786509,4,0,2,6,0,3
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,2,108,1.963709593,4,0,2,6,0,3
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,2,108,1.96770525,4,0,2,6,0,3
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,2,108,1.969696999,4,0,2,6,0,3
Tests_files/room-64-64-8.map-1.scen,Maps_files/room-64-64-8.map,2,108,1.973689795,4,0,2,6,0,3
