File,Map,Number of Agents,Cost,time,init_msgs,CT_Node_msgs,Goal Msgs,total_msgs,expanded_nodes,roundRobinIteration
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.124958277,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.125030756,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.125955582,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.12597394,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.12598753,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.12798214,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.127982378,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.128979206,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.131973028,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.132968903,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.132970572,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.133962154,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.136991739,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.140947104,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.140949488,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.141943693,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.142944336,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.1468997,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.147928715,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.156867981,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.156904936,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.163857698,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,1,44,1.181871891,1,0,1,2,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.561858177,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.563785791,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.578775883,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.582769156,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.583799601,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.584761858,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.585721254,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.585757732,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.588750601,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.589786291,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.594696522,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.596728325,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.59972024,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.600717306,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.600717783,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.601716042,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.603748083,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.603751421,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.60467577,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.606701851,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.607700586,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.608663797,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.608696461,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.609691858,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.609733343,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.61165452,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.61168623,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.611688375,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.611688852,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.613682985,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.61468029,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.615677595,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.615678787,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.6166749,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.61671114,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.617672205,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.617672205,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.617672205,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.619704723,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.621661663,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.63059926,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.630635738,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.63362956,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.638614893,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.638625383,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.647592306,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.647594452,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.653576612,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.665544033,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,2,70,1.679470778,4,0,2,6,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.043185234,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.058141947,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.059140921,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.068116426,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.07107687,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.084074497,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.086033106,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.09102273,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.092050791,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.099033117,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.103987694,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.107967854,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.108012199,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.108968496,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.112040043,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.11395669,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.115001678,9,0,3,12,0,2
Tests_files/empty-48-48.map-1.scen,Maps_files/empty-48-48.map,3,133,4.116986036,9,0,3,12,0,2
